CustomerID,Gender,SeniorCitizen,Partner,Dependents,ChurnLabel,ChurnValue,ChurnScore,CLTV,ChurnReason,Country,State,City,ZipCode,Latitude,Longitude,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
3049-SOLAY,Female,0,Yes,No,Yes,1,86,4176,Competitor offered higher download speeds,United States,California,Fallbrook,92028,33.362575,-117.299644,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.2,292.85
3317-HRTNN,Female,1,No,No,Yes,1,73,3561,Competitor offered higher download speeds,United States,California,Julian,92036,32.980678,-116.262854,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.7,198.0
3235-ETOOB,Male,0,Yes,No,Yes,1,88,3683,Competitor offered higher download speeds,United States,California,Lakeside,92040,32.909873,-116.906774,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,609.9
8058-INTPH,Female,0,No,No,Yes,1,71,2119,Competitor offered more data,United States,California,Oceanside,92056,33.194742,-117.29032,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,79.65
5569-OUICF,Female,1,Yes,No,Yes,1,68,4994,Competitor offered more data,United States,California,Santee,92071,32.847336,-116.997605,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.3,2812.2
8821-XNHVZ,Female,0,Yes,No,Yes,1,82,2943,Competitor offered more data,United States,California,Solana Beach,92075,33.001813,-117.263628,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.05,80.05
2082-OJVTK,Male,0,Yes,No,Yes,1,91,5292,Competitor made better offer,United States,California,San Marcos,92078,33.119028,-117.166036,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.2,2698.35
5940-NFXKV,Male,0,Yes,No,Yes,1,88,3427,Competitor made better offer,United States,California,Rancho Santa Fe,92091,32.99356,-117.207121,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.65,1465.75
8053-WWDRO,Female,0,Yes,No,Yes,1,67,5579,Price too high,United States,California,San Diego,92105,32.741859,-117.090353,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,146.3
9564-KCLHR,Male,0,No,No,Yes,1,94,2180,Product dissatisfaction,United States,California,San Diego,92106,32.71346,-117.236378,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.25,51.25
2082-CEFLT,Male,0,No,No,Yes,1,88,3037,Service dissatisfaction,United States,California,San Diego,92109,32.787836,-117.232376,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.6,45.6
1213-NGCUN,Female,0,No,No,Yes,1,88,4248,Lack of self-service on Website,United States,California,San Diego,92111,32.805518,-117.169052,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35
5688-KZTSN,Male,0,Yes,Yes,Yes,1,73,4672,Network reliability,United States,California,San Diego,92121,32.898613,-117.202937,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,288.05
2894-QOJRX,Female,0,Yes,No,Yes,1,93,5024,Limited range of services,United States,California,San Diego,92124,32.827238,-117.089287,25,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.0,853.0
5747-PMBSQ,Male,1,Yes,No,Yes,1,77,2415,Lack of affordable download/upload speed,United States,California,San Diego,92126,32.886925,-117.152162,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,934.1
3143-JQEGI,Female,0,Yes,No,Yes,1,81,3740,Long distance charges,United States,California,San Diego,92129,32.961064,-117.134917,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8
6386-SZZKH,Female,0,Yes,No,Yes,1,92,5785,Extra data charges,United States,California,San Diego,92130,32.957195,-117.202542,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2
2982-IHMFT,Female,1,No,No,Yes,1,67,4291,Price too high,United States,California,Indian Wells,92210,33.537646,-116.291089,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,74.45
3521-SYVOR,Female,0,No,No,Yes,1,80,5554,Product dissatisfaction,United States,California,Palm Desert,92211,33.762759,-116.324817,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.75,2345.2
9526-JAWYF,Male,0,No,No,Yes,1,71,3452,Service dissatisfaction,United States,California,Blythe,92225,33.674583,-114.71612,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.8,2335.3
5649-VUKMC,Female,0,No,No,Yes,1,88,3538,Lack of self-service on Website,United States,California,Coachella,92236,33.680031,-116.171678,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,1115.15
5143-EGQFK,Female,1,No,No,Yes,1,89,5702,Network reliability,United States,California,Imperial,92251,32.858595,-115.662709,10,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4
4919-IKATY,Male,0,Yes,No,Yes,1,98,5141,Don't know,United States,California,Joshua Tree,92252,34.167236,-116.281511,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75
9050-QLROH,Male,0,No,No,Yes,1,89,2931,Competitor had better devices,United States,California,Niland,92257,33.345825,-115.596574,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25
6168-WFVVF,Female,1,No,No,Yes,1,98,5165,Competitor offered higher download speeds,United States,California,Palm Springs,92262,33.839989,-116.659215,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,235.5
0877-SDMBN,Female,0,No,No,Yes,1,99,6117,Competitor offered more data,United States,California,Parker Dam,92267,34.273872,-114.192901,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05
8065-YKXKD,Female,0,No,No,Yes,1,69,5578,Competitor made better offer,United States,California,Seeley,92273,32.790282,-115.689559,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65
9637-EIHEQ,Female,0,No,No,Yes,1,68,4535,Don't know,United States,California,Thermal,92274,33.53604,-116.119222,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8
9689-PTNPG,Male,0,No,No,Yes,1,80,5055,Competitor had better devices,United States,California,Vidal,92280,34.264124,-114.717964,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55
9465-RWMXL,Male,0,Yes,No,Yes,1,90,5949,Competitor offered higher download speeds,United States,California,Westmorland,92281,33.03679,-115.60503,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.9,2447.95
2362-IBOOY,Male,0,No,No,Yes,1,76,5272,Competitor offered higher download speeds,United States,California,Winterhaven,92283,32.852947,-114.850784,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15
0843-WTBXE,Male,0,No,No,Yes,1,90,4753,Competitor offered higher download speeds,United States,California,Landers,92285,34.341737,-116.539416,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25
5515-IDEJJ,Male,0,Yes,Yes,Yes,1,67,5441,Competitor offered more data,United States,California,Angelus Oaks,92305,34.1678,-116.86433,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9
7450-NWRTR,Male,1,No,No,Yes,1,98,2819,Competitor offered more data,United States,California,Apple Valley,92308,34.424926,-117.184503,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15
5376-DEQCP,Female,0,No,No,Yes,1,85,4063,Competitor offered more data,United States,California,Barstow,92311,34.965648,-117.001509,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6
9095-HFAFX,Female,0,No,No,Yes,1,96,3718,Competitor made better offer,United States,California,Big Bear City,92314,34.278967,-116.773825,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.0,389.6
2379-ENZGV,Male,0,No,No,Yes,1,72,3420,Competitor made better offer,United States,California,Bloomington,92316,34.059722,-117.39104,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,523.5
6005-OBZPH,Female,1,No,No,Yes,1,89,4074,Price too high,United States,California,Ludlow,92338,34.702766,-116.093376,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65
7932-WPTDS,Female,1,Yes,No,Yes,1,73,5377,Product dissatisfaction,United States,California,Green Valley Lake,92341,34.244411,-117.072654,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8
2722-VOJQL,Male,0,No,No,Yes,1,98,4870,Service dissatisfaction,United States,California,Highland,92346,34.129677,-117.154277,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,6903.1
5228-EXCET,Male,0,No,No,Yes,1,85,5964,Lack of self-service on Website,United States,California,Newberry Springs,92365,34.89326,-116.505958,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7
7394-FKDNK,Female,0,Yes,No,Yes,1,91,4971,Network reliability,United States,California,Redlands,92374,34.064073,-117.166158,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1
6331-LWDTQ,Male,0,No,No,Yes,1,98,2457,Limited range of services,United States,California,Rialto,92377,34.156758,-117.404686,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25
1597-FZREH,Female,0,No,No,Yes,1,100,3005,Lack of affordable download/upload speed,United States,California,Shoshone,92384,35.924252,-116.188668,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8
7000-WCEVQ,Female,1,No,No,Yes,1,85,3866,Long distance charges,United States,California,Wrightwood,92397,34.358321,-117.618263,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35
0727-IWKVK,Male,0,Yes,No,Yes,1,100,4748,Extra data charges,United States,California,Yermo,92398,35.013299,-116.834092,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7
5959-BELXA,Male,1,No,No,Yes,1,79,2246,Price too high,United States,California,Yucaipa,92399,34.04597,-117.011825,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25
3512-IZIKN,Female,0,Yes,No,Yes,1,85,5591,Product dissatisfaction,United States,California,San Bernardino,92404,34.183286,-117.221722,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,4759.75
6141-OOXUQ,Male,0,No,No,Yes,1,69,5717,Service dissatisfaction,United States,California,San Bernardino,92411,34.122501,-117.320138,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65
7503-ZGUZJ,Male,0,No,No,Yes,1,79,4261,Lack of self-service on Website,United States,California,Riverside,92505,33.920907,-117.489426,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65
2506-TNFCO,Female,1,Yes,No,Yes,1,67,5948,Network reliability,United States,California,Riverside,92509,34.004379,-117.447864,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55
8718-PTMEZ,Female,0,No,No,Yes,1,97,5131,Don't know,United States,California,Lake Elsinore,92530,33.655421,-117.391751,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.05,347.25
2207-OBZNX,Male,0,No,No,Yes,1,90,3736,Attitude of service provider,United States,California,Aguanga,92536,33.482243,-116.827173,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,354.05
6142-VSJQO,Female,0,Yes,Yes,Yes,1,90,4599,Attitude of support person,United States,California,Homeland,92548,33.761894,-117.120868,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35
6437-UKHMV,Female,0,No,No,Yes,1,98,3109,Attitude of support person,United States,California,Moreno Valley,92557,33.970661,-117.255039,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05
1114-CENIM,Male,0,No,Yes,Yes,1,84,5282,Don't know,United States,California,San Jacinto,92582,33.806708,-117.02007,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.0,3092.65
6060-DRTNL,Female,1,No,No,Yes,1,74,3305,Attitude of service provider,United States,California,San Jacinto,92583,33.796568,-116.924723,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55
8473-VUVJN,Male,1,No,No,Yes,1,86,5443,Attitude of service provider,United States,California,Temecula,92590,33.475493,-117.219551,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65
6289-CPNLD,Male,0,Yes,No,Yes,1,73,5374,Attitude of service provider,United States,California,Temecula,92591,33.540604,-117.10909,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,2405.05
5536-SLHPM,Female,0,Yes,No,Yes,1,79,4398,Attitude of support person,United States,California,Temecula,92592,33.507255,-117.029473,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15
0196-VULGZ,Female,1,Yes,No,Yes,1,77,5721,Deceased,United States,California,Irvine,92620,33.716136,-117.752574,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9
8837-VVWLQ,Female,0,No,No,Yes,1,81,4437,Moved,United States,California,Capistrano Beach,92624,33.458754,-117.665104,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,668.4
2696-NARTR,Male,0,No,No,Yes,1,66,3634,Moved,United States,California,Corona Del Mar,92625,33.600987,-117.862734,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,926.25
7614-QVWQL,Male,0,Yes,No,Yes,1,67,5375,Moved,United States,California,Costa Mesa,92627,33.645672,-117.922613,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,2541.25
1976-CFOCS,Female,1,Yes,No,Yes,1,67,4531,Competitor had better devices,United States,California,Dana Point,92629,33.477923,-117.705314,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,46.0
4631-OACRM,Male,1,No,No,Yes,1,74,3621,Competitor offered higher download speeds,United States,California,Lake Forest,92630,33.644849,-117.684254,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1
3755-JBMNH,Male,1,Yes,No,Yes,1,86,3327,Competitor offered more data,United States,California,Huntington Beach,92648,33.679659,-118.016195,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8
6345-ULYRW,Male,1,Yes,No,Yes,1,99,2674,Competitor made better offer,United States,California,Laguna Beach,92651,33.570023,-117.773669,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,3912.9
1809-DMJHQ,Female,0,No,Yes,Yes,1,85,4846,Competitor had better devices,United States,California,Newport Beach,92660,33.634626,-117.874882,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,221.7
6923-EFPNL,Male,0,No,No,Yes,1,83,3865,Competitor had better devices,United States,California,Silverado,92676,33.782346,-117.635263,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1
9574-RKJIF,Male,0,Yes,No,Yes,1,71,2792,Competitor offered higher download speeds,United States,California,Trabuco Canyon,92679,33.631119,-117.567346,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7
2619-WFQWU,Female,0,No,No,Yes,1,96,3208,Competitor offered higher download speeds,United States,California,Mission Viejo,92692,33.60693,-117.644253,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15
0778-NELLA,Male,0,No,No,Yes,1,95,5352,Competitor offered higher download speeds,United States,California,Anaheim,92805,33.830209,-117.906099,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1
4614-NUVZD,Female,0,No,No,Yes,1,85,2075,Competitor offered more data,United States,California,Anaheim,92807,33.848733,-117.788357,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,81.1
3803-KMQFW,Female,0,Yes,Yes,Yes,1,78,3797,Competitor offered more data,United States,California,Brea,92821,33.930199,-117.862898,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,20.55
6804-GDMOI,Female,0,No,No,Yes,1,68,4183,Competitor offered more data,United States,California,Brea,92823,33.924143,-117.79387,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.6,6428.4
9572-MTILT,Male,0,Yes,No,Yes,1,81,4508,Competitor made better offer,United States,California,Fullerton,92833,33.877639,-117.961212,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.9
9611-CTWIH,Female,0,No,No,Yes,1,84,3591,Competitor made better offer,United States,California,Garden Grove,92841,33.786738,-117.982564,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.45,240.45
0329-GTIAJ,Female,0,No,No,Yes,1,86,4330,Price too high,United States,California,Garden Grove,92844,33.766476,-117.969795,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,315.3
6629-CZTTH,Male,0,No,No,Yes,1,79,4629,Product dissatisfaction,United States,California,Orange,92865,33.828779,-117.848299,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.7,55.7
5364-EVNIB,Male,0,No,No,Yes,1,75,5067,Service dissatisfaction,United States,California,Orange,92868,33.787796,-117.875928,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.8,973.45
5087-SUURX,Female,0,Yes,No,Yes,1,66,2601,Lack of self-service on Website,United States,California,Yorba Linda,92887,33.884073,-117.732197,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,669.85
0013-EXCHZ,Female,1,Yes,No,Yes,1,68,3464,Network reliability,United States,California,Camarillo,93010,34.227846,-119.079903,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.9,267.4
5550-VFRLC,Female,1,No,No,Yes,1,68,5056,Limited range of services,United States,California,Moorpark,93021,34.312945,-118.858169,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85
4929-BSTRX,Female,0,No,No,Yes,1,79,2326,Lack of affordable download/upload speed,United States,California,Oxnard,93030,34.223244,-119.18012,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.55,53.55
2225-ZRGSG,Female,0,Yes,No,Yes,1,95,6173,Long distance charges,United States,California,Piru,93040,34.432843,-118.730106,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),93.9,6579.05
